1B3A. Intuitive Wording,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Are the command names meaningful?,21,1
1B3B. Intuitive Formatting,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Can all operations be carried out in a systematically similar way?,5,1
1B4. Number of Steps,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is it relatively easy to move from one part of a task to another?,4,1
1B4. Number of Steps,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is it easy to access the information that you need from the product?,8,1
1D3. Expected Content,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Does product have all the functions and capabilities you expect it to have?,10,1
1F. Speed,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,"Does this product enable the quick, effective, and economical performance of tasks?",7,1
2A. Compatibility,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Have the user needs regarding this product been sufficiently taken into consideration?,3,1
2A1. Compatible Mental Models,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Are the color coding and data display compatible with familiar conventions?,11,1
2A1. Compatible Mental Models,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is the Web interface sufficiently similar to those of other products you have used?,23,1
2B. Implementation,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,"Is it easy to assemble, install, and/or setup the product?",16,1
2B1. Learning,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is it easy to learn to operate this product?,1,1
2B2. Retention,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is it easy for you to remember how to perform tasks with this product?,12,1
2B2A. Memory Loading,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Does interacting with this product require a lot of mental effort?,15,1
2D. Ease of Use,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is using this product sufficiently easy?,2,1
2D. Ease of Use,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is the operation of this product simple and uncomplicated?,6,1
2F. User Control,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,"Can you regulate, control, and operate the product easily?",17,1
1A. Visuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Is the bolding of commands or other signals helpful?,32,1
1C1. Help Menu,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Is the HELP information given by this product useful?,24,1
1C1. Help Menu,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Does the HELP function define aspects of the product adequately?,33,1
1C2. Manuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Are the documentation and manual for this product sufficiently informative?,26,1
1C4. Error Messages,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Are the messages aimed at preventing you from making mistakes adequate?,27,1
1C5. Error Recovery,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Are the error messages effective in assisting you to fix problems?,28,1
1C5. Error Recovery,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Is it easy to take corrective actions once an error has been recognized?,29,1
1C6. Prompts and Interaction,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Is feedback on the completion of tasks clear?,30,1
1C6. Prompts and Interaction,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Does the product give all the necessary information for you to use it in a proper manner?,31,1
1D8. Clarity,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Helpfulness and Problem Solving Capabilities,Is the presentation of system information sufficiently clear and understandable?,25,1
1C5. Error Recovery,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to correct mistakes such as typos?,66,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to use the phone book feature of this product?,67,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to send and receive short messages using this product?,68,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to check missed calls?,70,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to check the last call?,71,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it easy to change the ringer signal?,72,1
3A2. Accessibility,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Typical Task for Mobile Phone,Is it sufficiently easy to operate keys with one hand?,69,1
2B1. Learning,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Ease-of-Use,I found the use of this Web site easy to learn,7,1
2B2A. Memory Loading,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Ease-of-Use,Finding information on this Web site requires a lot of mental effort,8,1
2D. Ease of Use,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Ease-of-Use,"Overall, I find this Web site is easy to use",9,1
1B2. Consistency,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Logic of Organization (Eliminated),This web site is consistent,14,1
1B2B. Layout Consistency,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Logic of Organization (Eliminated),All transactions on this web site can be carried out in a similar manner,15,1
1B3. Intuitive Use,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Logic of Organization (Eliminated),"In this web site, finding information is a logical and simple process",13,1
1A. Visuals,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Overall appearance of the site,4,1
1A. Visuals,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Overall quality of graphics,5,1
1A. Visuals,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Quality of video information,6,1
2D. Ease of Use,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Ease of finding specific information,1,1
2D. Ease of Use,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Ease of reading the information given,2,1
2D. Ease of Use,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Satisfaction,Ease of listening to audio-information,3,1
1D3. Expected Content,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Usefulness,Using this Web site will help me understand specific health problem(s),10,1
1D3. Expected Content,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Usefulness,Using this Web site will help me improve my knowledge about health,11,1
1D3. Expected Content,PHWSUQ (Perceived Health Web Site Usability Questionnaire) for Older Adults,Nahm,2006,Usefulness,Using this Web site will help me maintain better health habits,12,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Frequency of Use of Order Entry,Obtain information on investigation or treatment procedures,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Frequency of Use of Order Entry,Obtain the results from new tests or investigations,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Frequency of Use of Order Entry,"Answer questions concerning general medical knowledge (e.g. concerning treatment, symptoms, complications, etc.)",,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Frequency of Use of Order Entry,Obtain results of tests and investigations,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Frequency of Use of Order Entry,To check drug information (such as allergy and interactions),,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Review the patient's problems,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Enter daily nursing care notes,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Capturing patient observations at the bedside,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Write nursing care plans,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Write nurse care worksheets,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Collect patients info for discharge reports,,1
3B1. Sample Tasks,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,EMR Use - Nursing Care Management,Document physical assessment of patients,,1
1D1. Up to Date Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often does the system provide up-to-date information?,,1
1D2. Accurate Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often is the system accurate?,,1
1D2. Accurate Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often are you satisfied with the accuracy of the system?,,1
1D4. Level of Detail,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often does the system provide sufficient information?,,1
1D6. Relevant Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often does the system provide the precise information you need?,,1
1D6. Relevant Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often does the information content meet your needs?,,1
1D6. Relevant Content,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often does the system provide reports that seem to be just exactly what you need,,1
1D7. Format Output,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often do you think the output is presented in a useful format?,,1
1D8. Clarity,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often is the information clear?,,1
1F. Speed,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often do you get the information you need in time?,,1
2D. Ease of Use,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Information Quality,How often is the system user-friendly?,,1
1E. System Reliability,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Service Quality,How often can you count on the system to be up and available?,,1
1E. System Reliability,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,Quality of EMR Systems - Service Quality,How often is the system subject to frequent system problems and crashes?,,1
2E1. Total Benefit,"Nurses� Views on Use, Quality, and User Satisfaction with EMR",Otieno,2007,User Satisfaction - EMR System Impact on Clinical Care,Do you feel EMR is worth the time and effort required to use it?,,1
